xmin,ymin,xmax,ymax,class,file,width,height
1262,1340,1290,1390,open_circuit,08_open_circuit_05,2759,2154
2390,1368,2419,1421,open_circuit,08_open_circuit_05,2759,2154
2250,1056,2298,1111,open_circuit,08_open_circuit_05,2759,2154
2167,704,2196,741,open_circuit,08_open_circuit_05,2759,2154
599,1981,651,2022,open_circuit,08_open_circuit_05,2759,2154
1940,658,1985,684,open_circuit,08_open_circuit_06,2759,2154
907,906,951,954,open_circuit,08_open_circuit_06,2759,2154
379,993,423,1049,open_circuit,08_open_circuit_06,2759,2154
1838,1302,1885,1338,open_circuit,08_open_circuit_06,2759,2154
1467,1825,1520,1864,open_circuit,08_open_circuit_06,2759,2154
1959,1179,1990,1225,open_circuit,08_open_circuit_07,2759,2154
2250,1050,2290,1107,open_circuit,08_open_circuit_07,2759,2154
2556,1644,2596,1695,open_circuit,08_open_circuit_07,2759,2154
870,1211,914,1243,open_circuit,08_open_circuit_07,2759,2154
1117,993,1155,1034,open_circuit,08_open_circuit_07,2759,2154
1545,674,1597,720,open_circuit,08_open_circuit_08,2759,2154
2234,680,2266,732,open_circuit,08_open_circuit_08,2759,2154
2409,999,2442,1054,open_circuit,08_open_circuit_08,2759,2154
1192,1295,1222,1346,open_circuit,08_open_circuit_08,2759,2154
379,916,424,968,open_circuit,08_open_circuit_08,2759,2154
1832,632,1876,661,open_circuit,08_open_circuit_09,2759,2154
2015,781,2060,823,open_circuit,08_open_circuit_09,2759,2154
1336,1197,1397,1261,open_circuit,08_open_circuit_09,2759,2154
1563,1184,1618,1235,open_circuit,08_open_circuit_09,2759,2154
250,1759,275,1807,open_circuit,08_open_circuit_09,2759,2154
462,1706,506,1733,open_circuit,08_open_circuit_10,2759,2154
2368,1644,2446,1693,open_circuit,08_open_circuit_10,2759,2154
2422,1398,2458,1446,open_circuit,08_open_circuit_10,2759,2154
1982,1703,2036,1739,open_circuit,08_open_circuit_10,2759,2154
1952,1176,1994,1224,open_circuit,08_open_circuit_10,2759,2154
1207,456,1245,500,open_circuit,09_open_circuit_01,2775,2159
830,953,871,990,open_circuit,09_open_circuit_01,2775,2159
2210,1048,2253,1090,open_circuit,09_open_circuit_01,2775,2159
1263,1628,1320,1681,open_circuit,09_open_circuit_01,2775,2159
1833,1440,1865,1483,open_circuit,09_open_circuit_01,2775,2159
1726,287,1761,316,open_circuit,09_open_circuit_02,2775,2159
995,428,1040,468,open_circuit,09_open_circuit_02,2775,2159
982,906,1036,951,open_circuit,09_open_circuit_02,2775,2159
1663,1018,1700,1056,open_circuit,09_open_circuit_02,2775,2159
1832,1183,1868,1225,open_circuit,09_open_circuit_02,2775,2159
2587,976,2633,1056,open_circuit,09_open_circuit_02,2775,2159
527,810,569,877,open_circuit,09_open_circuit_03,2775,2159
2212,1040,2252,1083,open_circuit,09_open_circuit_03,2775,2159
1986,1141,2025,1183,open_circuit,09_open_circuit_03,2775,2159
2108,1479,2160,1516,open_circuit,09_open_circuit_03,2775,2159
648,1628,689,1681,open_circuit,09_open_circuit_03,2775,2159
1137,731,1172,772,open_circuit,09_open_circuit_04,2775,2159
1412,1127,1455,1172,open_circuit,09_open_circuit_04,2775,2159
784,1124,826,1163,open_circuit,09_open_circuit_04,2775,2159
2077,776,2149,830,open_circuit,09_open_circuit_04,2775,2159
1863,599,1897,643,open_circuit,09_open_circuit_04,2775,2159
1197,431,1256,492,open_circuit,09_open_circuit_05,2775,2159
2007,304,2054,346,open_circuit,09_open_circuit_05,2775,2159
2210,1030,2254,1076,open_circuit,09_open_circuit_05,2775,2159
1671,1019,1711,1058,open_circuit,09_open_circuit_05,2775,2159
1627,1125,1663,1163,open_circuit,09_open_circuit_05,2775,2159
1395,735,1446,769,open_circuit,09_open_circuit_06,2775,2159
1196,866,1254,909,open_circuit,09_open_circuit_06,2775,2159
1061,1127,1103,1162,open_circuit,09_open_circuit_06,2775,2159
2320,570,2365,620,open_circuit,09_open_circuit_06,2775,2159
1619,1289,1655,1328,open_circuit,09_open_circuit_06,2775,2159
1827,1477,1877,1521,open_circuit,09_open_circuit_07,2775,2159
2216,1033,2252,1078,open_circuit,09_open_circuit_07,2775,2159
2292,1808,2338,1848,open_circuit,09_open_circuit_07,2775,2159
349,1681,416,1736,open_circuit,09_open_circuit_07,2775,2159
2412,1566,2455,1601,open_circuit,09_open_circuit_07,2775,2159
868,567,911,604,open_circuit,09_open_circuit_08,2775,2159
1629,1127,1674,1163,open_circuit,09_open_circuit_08,2775,2159
2246,1188,2281,1226,open_circuit,09_open_circuit_08,2775,2159
1669,555,1710,597,open_circuit,09_open_circuit_08,2775,2159
1980,185,2024,241,open_circuit,09_open_circuit_08,2775,2159
1622,262,1674,293,open_circuit,09_open_circuit_09,2775,2159
1344,487,1387,530,open_circuit,09_open_circuit_09,2775,2159
773,903,836,939,open_circuit,09_open_circuit_09,2775,2159
2285,1068,2332,1104,open_circuit,09_open_circuit_09,2775,2159
1135,1125,1176,1161,open_circuit,09_open_circuit_09,2775,2159
1276,464,1317,515,open_circuit,09_open_circuit_10,2775,2159
1625,541,1664,586,open_circuit,09_open_circuit_10,2775,2159
1131,576,1179,628,open_circuit,09_open_circuit_10,2775,2159
1310,1494,1367,1535,open_circuit,09_open_circuit_10,2775,2159
2094,777,2158,829,open_circuit,09_open_circuit_10,2775,2159
972,470,1033,522,open_circuit,10_open_circuit_01,2240,2016
1663,571,1752,637,open_circuit,10_open_circuit_01,2240,2016
1221,1083,1274,1164,open_circuit,10_open_circuit_01,2240,2016
1490,1341,1581,1399,open_circuit,10_open_circuit_01,2240,2016
1781,1642,1845,1711,open_circuit,10_open_circuit_01,2240,2016
1291,573,1372,629,open_circuit,10_open_circuit_02,2240,2016
1537,187,1591,253,open_circuit,10_open_circuit_02,2240,2016
1978,537,2040,587,open_circuit,10_open_circuit_02,2240,2016
2005,1321,2108,1373,open_circuit,10_open_circuit_02,2240,2016
1805,1111,1885,1164,open_circuit,10_open_circuit_02,2240,2016
969,434,1037,483,open_circuit,10_open_circuit_03,2240,2016
1116,683,1195,738,open_circuit,10_open_circuit_03,2240,2016
1521,593,1630,651,open_circuit,10_open_circuit_03,2240,2016
1865,735,1956,796,open_circuit,10_open_circuit_03,2240,2016
1245,445,1325,519,open_circuit,10_open_circuit_03,2240,2016
1291,573,1375,631,open_circuit,10_open_circuit_04,2240,2016
1839,600,1932,669,open_circuit,10_open_circuit_04,2240,2016
1016,1045,1110,1102,open_circuit,10_open_circuit_04,2240,2016
755,847,839,924,open_circuit,10_open_circuit_04,2240,2016
1510,947,1603,1022,open_circuit,10_open_circuit_04,2240,2016
1148,409,1201,486,open_circuit,10_open_circuit_05,2240,2016
1277,587,1374,647,open_circuit,10_open_circuit_05,2240,2016
1827,408,1890,486,open_circuit,10_open_circuit_05,2240,2016
1255,879,1353,944,open_circuit,10_open_circuit_05,2240,2016
1737,754,1794,837,open_circuit,10_open_circuit_05,2240,2016
1346,938,1398,1022,open_circuit,10_open_circuit_06,2240,2016
1014,1166,1113,1224,open_circuit,10_open_circuit_06,2240,2016
858,1534,930,1618,open_circuit,10_open_circuit_06,2240,2016
1670,1570,1776,1644,open_circuit,10_open_circuit_06,2240,2016
1962,1685,2049,1777,open_circuit,10_open_circuit_06,2240,2016
857,349,925,394,open_circuit,11_open_circuit_01,2282,2248
1037,540,1104,603,open_circuit,11_open_circuit_01,2282,2248
598,856,659,912,open_circuit,11_open_circuit_01,2282,2248
1230,901,1296,957,open_circuit,11_open_circuit_01,2282,2248
1137,1509,1178,1560,open_circuit,11_open_circuit_01,2282,2248
1306,339,1396,411,open_circuit,11_open_circuit_02,2282,2248
671,891,732,953,open_circuit,11_open_circuit_02,2282,2248
1529,763,1604,837,open_circuit,11_open_circuit_02,2282,2248
1075,1508,1135,1580,open_circuit,11_open_circuit_02,2282,2248
1643,1624,1702,1696,open_circuit,11_open_circuit_02,2282,2248
1788,1926,1852,1996,open_circuit,11_open_circuit_02,2282,2248
866,376,922,422,open_circuit,11_open_circuit_03,2282,2248
1504,1075,1583,1137,open_circuit,11_open_circuit_03,2282,2248
963,1113,1024,1163,open_circuit,11_open_circuit_03,2282,2248
1076,1476,1135,1534,open_circuit,11_open_circuit_03,2282,2248
1319,1673,1371,1722,open_circuit,11_open_circuit_03,2282,2248
1258,386,1329,449,open_circuit,11_open_circuit_04,2282,2248
1061,93,1157,172,open_circuit,11_open_circuit_04,2282,2248
1196,839,1266,893,open_circuit,11_open_circuit_04,2282,2248
1512,1085,1576,1131,open_circuit,11_open_circuit_04,2282,2248
1435,888,1501,940,open_circuit,11_open_circuit_04,2282,2248
752,124,809,186,open_circuit,11_open_circuit_05,2282,2248
970,383,1025,435,open_circuit,11_open_circuit_05,2282,2248
1509,970,1573,1053,open_circuit,11_open_circuit_05,2282,2248
624,1160,683,1229,open_circuit,11_open_circuit_05,2282,2248
1080,1467,1137,1526,open_circuit,11_open_circuit_05,2282,2248
488,740,540,816,open_circuit,11_open_circuit_06,2282,2248
920,1201,971,1252,open_circuit,11_open_circuit_06,2282,2248
1876,1804,1939,1873,open_circuit,11_open_circuit_06,2282,2248
543,1862,596,1914,open_circuit,11_open_circuit_06,2282,2248
740,1845,793,1901,open_circuit,11_open_circuit_06,2282,2248
1029,534,1098,586,open_circuit,11_open_circuit_07,2282,2248
955,690,1035,735,open_circuit,11_open_circuit_07,2282,2248
758,860,799,919,open_circuit,11_open_circuit_07,2282,2248
1190,1198,1239,1247,open_circuit,11_open_circuit_07,2282,2248
1325,1392,1381,1460,open_circuit,11_open_circuit_07,2282,2248
1076,735,1140,798,open_circuit,11_open_circuit_08,2282,2248
1286,658,1352,722,open_circuit,11_open_circuit_08,2282,2248
763,1106,809,1165,open_circuit,11_open_circuit_08,2282,2248
1507,1150,1575,1203,open_circuit,11_open_circuit_08,2282,2248
1089,1365,1134,1419,open_circuit,11_open_circuit_08,2282,2248
766,355,827,411,open_circuit,11_open_circuit_09,2282,2248
301,590,393,637,open_circuit,11_open_circuit_09,2282,2248
429,1288,496,1347,open_circuit,11_open_circuit_09,2282,2248
575,1360,629,1403,open_circuit,11_open_circuit_09,2282,2248
1347,1394,1404,1457,open_circuit,11_open_circuit_09,2282,2248
1075,675,1132,731,open_circuit,11_open_circuit_10,2282,2248
1501,970,1571,1021,open_circuit,11_open_circuit_10,2282,2248
930,1108,986,1162,open_circuit,11_open_circuit_10,2282,2248
570,1621,619,1676,open_circuit,11_open_circuit_10,2282,2248
1314,1867,1375,1947,open_circuit,11_open_circuit_10,2282,2248
1709,510,1753,554,open_circuit,12_open_circuit_01,2529,2530
1698,1444,1757,1484,open_circuit,12_open_circuit_01,2529,2530
2187,1583,2240,1628,open_circuit,12_open_circuit_01,2529,2530
1238,1826,1291,1872,open_circuit,12_open_circuit_01,2529,2530
71,1763,124,1817,open_circuit,12_open_circuit_01,2529,2530
1914,681,1964,735,open_circuit,12_open_circuit_02,2529,2530
2220,564,2271,623,open_circuit,12_open_circuit_02,2529,2530
918,1017,971,1066,open_circuit,12_open_circuit_02,2529,2530
1535,1784,1602,1830,open_circuit,12_open_circuit_02,2529,2530
317,1161,366,1235,open_circuit,12_open_circuit_02,2529,2530
1726,1830,1782,1879,open_circuit,12_open_circuit_03,2529,2530
2304,1712,2340,1775,open_circuit,12_open_circuit_03,2529,2530
1318,1923,1371,1963,open_circuit,12_open_circuit_03,2529,2530
113,2032,162,2092,open_circuit,12_open_circuit_03,2529,2530
2344,2128,2393,2172,open_circuit,12_open_circuit_03,2529,2530
1373,361,1417,410,open_circuit,12_open_circuit_04,2529,2530
1497,372,1546,419,open_circuit,12_open_circuit_04,2529,2530
900,734,951,784,open_circuit,12_open_circuit_04,2529,2530
633,1235,678,1279,open_circuit,12_open_circuit_04,2529,2530
1380,924,1427,966,open_circuit,12_open_circuit_04,2529,2530
1864,754,1906,803,open_circuit,12_open_circuit_05,2529,2530
1695,1083,1742,1128,open_circuit,12_open_circuit_05,2529,2530
1864,1437,1900,1484,open_circuit,12_open_circuit_05,2529,2530
1413,1570,1449,1610,open_circuit,12_open_circuit_05,2529,2530
835,1825,884,1870,open_circuit,12_open_circuit_05,2529,2530
1420,370,1458,437,open_circuit,12_open_circuit_06,2529,2530
531,919,584,966,open_circuit,12_open_circuit_06,2529,2530
2220,683,2269,739,open_circuit,12_open_circuit_06,2529,2530
678,1615,737,1663,open_circuit,12_open_circuit_06,2529,2530
2289,1090,2338,1146,open_circuit,12_open_circuit_06,2529,2530
1857,690,1909,741,open_circuit,12_open_circuit_07,2529,2530
1806,1488,1855,1539,open_circuit,12_open_circuit_07,2529,2530
2264,1599,2306,1654,open_circuit,12_open_circuit_07,2529,2530
2377,1966,2417,2039,open_circuit,12_open_circuit_07,2529,2530
1095,2154,1152,2191,open_circuit,12_open_circuit_07,2529,2530
1551,397,1600,450,open_circuit,12_open_circuit_08,2529,2530
1967,846,2007,903,open_circuit,12_open_circuit_08,2529,2530
1911,139,1973,184,open_circuit,12_open_circuit_08,2529,2530
1397,1564,1449,1619,open_circuit,12_open_circuit_08,2529,2530
1323,1118,1375,1163,open_circuit,12_open_circuit_08,2529,2530
1453,419,1498,477,open_circuit,12_open_circuit_09,2529,2530
1969,1444,2013,1494,open_circuit,12_open_circuit_09,2529,2530
584,1537,642,1581,open_circuit,12_open_circuit_09,2529,2530
640,686,695,732,open_circuit,12_open_circuit_09,2529,2530
856,2014,905,2054,open_circuit,12_open_circuit_09,2529,2530
1709,819,1747,866,open_circuit,12_open_circuit_10,2529,2530
2077,1241,2135,1286,open_circuit,12_open_circuit_10,2529,2530
661,1615,704,1661,open_circuit,12_open_circuit_10,2529,2530
119,1858,155,1918,open_circuit,12_open_circuit_10,2529,2530
516,1347,574,1391,open_circuit,12_open_circuit_10,2529,2530
763,1136,828,1201,short,01_short_01,3034,1586
538,936,608,998,short,01_short_01,3034,1586
2300,1101,2355,1143,short,01_short_01,3034,1586
1010,1371,1065,1418,short,01_short_02,3034,1586
2560,556,2618,596,short,01_short_02,3034,1586
1500,1326,1558,1373,short,01_short_02,3034,1586
787,1206,841,1263,short,01_short_03,3034,1586
1003,1318,1063,1369,short,01_short_03,3034,1586
1318,1263,1379,1318,short,01_short_03,3034,1586
1984,1227,2057,1287,short,01_short_04,3034,1586
2205,1135,2281,1218,short,01_short_04,3034,1586
2342,1161,2411,1226,short,01_short_04,3034,1586
1726,1376,1794,1436,short,01_short_05,3034,1586
942,890,999,938,short,01_short_05,3034,1586
559,1053,620,1112,short,01_short_05,3034,1586
754,1336,823,1402,short,01_short_06,3034,1586
2065,1376,2136,1445,short,01_short_06,3034,1586
445,923,517,991,short,01_short_06,3034,1586
705,1114,771,1169,short,01_short_07,3034,1586
1645,524,1744,617,short,01_short_07,3034,1586
1599,1227,1688,1312,short,01_short_07,3034,1586
935,1251,994,1315,short,01_short_08,3034,1586
2353,1166,2421,1233,short,01_short_08,3034,1586
2666,1111,2771,1209,short,01_short_08,3034,1586
921,1254,997,1318,short,01_short_09,3034,1586
803,1373,865,1432,short,01_short_09,3034,1586
2348,1158,2414,1227,short,01_short_09,3034,1586
2675,1109,2765,1209,short,01_short_09,3034,1586
488,944,553,1003,short,01_short_09,3034,1586
594,912,644,964,short,01_short_09,3034,1586
542,914,600,966,short,01_short_10,3034,1586
784,1200,841,1260,short,01_short_10,3034,1586
620,885,656,932,short,01_short_10,3034,1586
1105,1253,1166,1321,short,01_short_11,3034,1586
2121,927,2206,1026,short,01_short_11,3034,1586
2678,1064,2762,1148,short,01_short_11,3034,1586
615,882,659,930,short,01_short_11,3034,1586
747,1370,802,1433,short,01_short_12,3034,1586
1496,1321,1547,1382,short,01_short_12,3034,1586
603,879,656,933,short,01_short_12,3034,1586
1979,1170,2048,1227,short,01_short_12,3034,1586
2062,1373,2136,1442,short,01_short_13,3034,1586
2681,1160,2765,1273,short,01_short_13,3034,1586
609,878,657,932,short,01_short_13,3034,1586
541,936,593,999,short,01_short_14,3034,1586
612,873,659,932,short,01_short_14,3034,1586
2253,1281,2327,1348,short,01_short_14,3034,1586
2406,1173,2491,1258,short,01_short_14,3034,1586
697,1112,738,1166,short,01_short_15,3034,1586
1627,1227,1696,1296,short,01_short_15,3034,1586
608,879,659,932,short,01_short_15,3034,1586
445,938,500,985,short,01_short_15,3034,1586
1633,463,1724,564,short,01_short_16,3034,1586
2675,1057,2744,1151,short,01_short_16,3034,1586
2144,693,2200,775,short,01_short_16,3034,1586
617,884,659,933,short,01_short_16,3034,1586
541,903,597,966,short,01_short_17,3034,1586
559,1051,602,1109,short,01_short_17,3034,1586
1138,1347,1191,1409,short,01_short_17,3034,1586
615,887,657,929,short,01_short_17,3034,1586
805,1166,871,1223,short,01_short_18,3034,1586
817,1318,875,1372,short,01_short_18,3034,1586
1987,1205,2059,1263,short,01_short_18,3034,1586
620,888,653,926,short,01_short_18,3034,1586
979,1294,1030,1341,short,01_short_19,3034,1586
1336,1345,1390,1400,short,01_short_19,3034,1586
2712,1111,2791,1209,short,01_short_19,3034,1586
615,878,656,930,short,01_short_19,3034,1586
721,1115,774,1173,short,01_short_20,3034,1586
609,881,662,939,short,01_short_20,3034,1586
1236,1375,1296,1427,short,01_short_20,3034,1586
1671,297,1738,379,short,01_short_20,3034,1586
857,1171,944,1250,short,04_short_01,3056,2464
1364,473,1448,561,short,04_short_01,3056,2464
1357,1519,1446,1613,short,04_short_01,3056,2464
1579,1161,1677,1261,short,04_short_02,3056,2464
2021,1597,2110,1695,short,04_short_02,3056,2464
2571,1684,2686,1804,short,04_short_02,3056,2464
2255,1562,2362,1702,short,04_short_03,3056,2464
1404,1148,1526,1264,short,04_short_03,3056,2464
975,2024,1126,2197,short,04_short_03,3056,2464
704,1824,828,1924,short,04_short_04,3056,2464
2046,1655,2119,1748,short,04_short_04,3056,2464
241,2111,335,2199,short,04_short_04,3056,2464
1742,782,1839,882,short,04_short_05,3056,2464
2097,1026,2226,1155,short,04_short_05,3056,2464
1886,375,1988,477,short,04_short_05,3056,2464
1190,550,1271,626,short,04_short_06,3056,2464
1248,237,1330,322,short,04_short_06,3056,2464
835,873,930,957,short,04_short_06,3056,2464
893,1508,990,1610,short,04_short_07,3056,2464
1902,1344,2039,1457,short,04_short_07,3056,2464
2019,1641,2124,1768,short,04_short_07,3056,2464
402,1177,486,1273,short,04_short_08,3056,2464
901,1002,988,1091,short,04_short_08,3056,2464
499,1593,595,1711,short,04_short_08,3056,2464
1906,1590,1997,1690,short,04_short_09,3056,2464
2499,1597,2604,1704,short,04_short_09,3056,2464
1533,1371,1622,1455,short,04_short_09,3056,2464
2006,1537,2091,1635,short,04_short_10,3056,2464
1390,1090,1490,1197,short,04_short_10,3056,2464
2488,884,2586,1001,short,04_short_10,3056,2464
444,1324,550,1422,short,04_short_11,3056,2464
830,1130,906,1210,short,04_short_11,3056,2464
2050,655,2197,766,short,04_short_11,3056,2464
391,1193,493,1290,short,04_short_12,3056,2464
499,1606,597,1715,short,04_short_12,3056,2464
1130,1862,1241,1977,short,04_short_12,3056,2464
1899,1299,2033,1410,short,04_short_13,3056,2464
446,2235,559,2362,short,04_short_13,3056,2464
237,1971,337,2075,short,04_short_13,3056,2464
1486,657,1559,737,short,04_short_14,3056,2464
730,1802,821,1897,short,04_short_14,3056,2464
1750,768,1844,881,short,04_short_14,3056,2464
2070,599,2188,721,short,04_short_15,3056,2464
2581,982,2699,1102,short,04_short_15,3056,2464
2244,1155,2364,1277,short,04_short_15,3056,2464
1090,1139,1190,1241,short,04_short_16,3056,2464
1853,1033,1955,1121,short,04_short_16,3056,2464
1135,497,1210,584,short,04_short_17,3056,2464
961,1148,1048,1233,short,04_short_17,3056,2464
442,1195,550,1284,short,04_short_17,3056,2464
377,2177,482,2291,short,04_short_18,3056,2464
631,2166,728,2264,short,04_short_18,3056,2464
2404,1697,2521,1824,short,04_short_18,3056,2464
444,1284,548,1371,short,04_short_19,3056,2464
502,1928,619,2044,short,04_short_19,3056,2464
497,1582,595,1695,short,04_short_19,3056,2464
1111,490,1221,608,short,04_short_20,3056,2464
1802,1168,1888,1259,short,04_short_20,3056,2464
1261,1210,1350,1297,short,04_short_20,3056,2464
1653,1249,1728,1326,short,05_short_01,2544,2156
2163,1776,2256,1860,short,05_short_01,2544,2156
2264,1490,2331,1551,short,05_short_01,2544,2156
1845,1340,1922,1412,short,05_short_02,2544,2156
1485,1706,1552,1771,short,05_short_02,2544,2156
136,995,205,1059,short,05_short_02,2544,2156
2285,1818,2364,1893,short,05_short_03,2544,2156
2400,1684,2460,1740,short,05_short_03,2544,2156
1578,1135,1660,1207,short,05_short_03,2544,2156
1856,1332,1938,1413,short,05_short_04,2544,2156
1380,1512,1449,1584,short,05_short_04,2544,2156
1983,904,2099,984,short,05_short_04,2544,2156
2253,1492,2324,1559,short,05_short_05,2544,2156
2399,1568,2466,1635,short,05_short_05,2544,2156
1531,1076,1605,1157,short,05_short_05,2544,2156
585,634,672,728,short,05_short_06,2544,2156
1999,874,2080,943,short,05_short_06,2544,2156
1981,356,2056,423,short,05_short_06,2544,2156
1960,1335,2045,1410,short,05_short_07,2544,2156
2256,1781,2364,1857,short,05_short_07,2544,2156
400,295,510,387,short,05_short_07,2544,2156
1022,1496,1111,1590,short,05_short_07,2544,2156
2361,1617,2431,1682,short,05_short_08,2544,2156
1467,1698,1558,1779,short,05_short_08,2544,2156
1706,542,1822,637,short,05_short_08,2544,2156
370,807,456,899,short,05_short_09,2544,2156
1670,1307,1763,1396,short,05_short_09,2544,2156
2000,765,2081,843,short,05_short_09,2544,2156
1497,270,1580,349,short,05_short_10,2544,2156
1119,393,1213,467,short,05_short_10,2544,2156
1662,1637,1725,1692,short,06_short_01,2868,2316
1935,858,1986,907,short,06_short_01,2868,2316
1701,480,1771,539,short,06_short_01,2868,2316
688,890,772,961,short,06_short_01,2868,2316
1359,1049,1406,1083,short,06_short_01,2868,2316
1993,1159,2050,1217,short,06_short_02,2868,2316
1810,742,1871,792,short,06_short_02,2868,2316
1055,1047,1111,1095,short,06_short_02,2868,2316
1001,734,1067,792,short,06_short_02,2868,2316
2462,1602,2543,1676,short,06_short_02,2868,2316
1927,1202,1989,1254,short,06_short_03,2868,2316
940,1302,1016,1364,short,06_short_03,2868,2316
1830,2059,1947,2147,short,06_short_03,2868,2316
428,1417,488,1481,short,06_short_03,2868,2316
159,907,240,988,short,06_short_03,2868,2316
2016,759,2079,807,short,06_short_04,2868,2316
1816,771,1871,822,short,06_short_04,2868,2316
1374,1566,1427,1617,short,06_short_04,2868,2316
486,920,574,1002,short,06_short_04,2868,2316
955,1042,1015,1097,short,06_short_04,2868,2316
1140,615,1204,683,short,06_short_05,2868,2316
1416,486,1498,541,short,06_short_05,2868,2316
933,331,1006,400,short,06_short_05,2868,2316
532,434,601,492,short,06_short_05,2868,2316
2199,1575,2272,1644,short,06_short_05,2868,2316
1510,920,1572,975,short,06_short_06,2868,2316
1740,800,1801,853,short,06_short_06,2868,2316
1199,1085,1257,1136,short,06_short_06,2868,2316
1737,1564,1799,1619,short,06_short_06,2868,2316
1206,1264,1269,1324,short,06_short_06,2868,2316
2079,1492,2137,1544,short,06_short_07,2868,2316
1035,2127,1113,2205,short,06_short_07,2868,2316
2311,1898,2372,1963,short,06_short_07,2868,2316
121,1353,198,1415,short,06_short_07,2868,2316
659,1927,737,2000,short,06_short_07,2868,2316
428,1409,481,1463,short,06_short_08,2868,2316
871,251,952,305,short,06_short_08,2868,2316
254,725,325,803,short,06_short_08,2868,2316
528,459,604,524,short,06_short_08,2868,2316
720,92,791,163,short,06_short_08,2868,2316
1104,364,1165,436,short,06_short_09,2868,2316
1745,476,1818,537,short,06_short_09,2868,2316
2030,314,2125,398,short,06_short_09,2868,2316
882,325,962,405,short,06_short_09,2868,2316
571,593,638,658,short,06_short_09,2868,2316
1798,739,1865,795,short,06_short_10,2868,2316
1540,1085,1604,1132,short,06_short_10,2868,2316
1069,1064,1137,1137,short,06_short_10,2868,2316
1565,1247,1632,1300,short,06_short_10,2868,2316
1376,1517,1435,1570,short,06_short_10,2868,2316
1798,544,1879,615,short,06_short_11,2868,2316
1901,1268,1962,1329,short,06_short_11,2868,2316
2047,1285,2115,1339,short,06_short_11,2868,2316
1767,1588,1845,1649,short,06_short_11,2868,2316
999,731,1060,797,short,06_short_11,2868,2316
899,353,1003,427,short,07_short_01,2904,1921
398,622,539,731,short,07_short_01,2904,1921
1229,869,1310,955,short,07_short_01,2904,1921
1863,924,1961,1012,short,07_short_01,2904,1921
1898,720,1987,800,short,07_short_01,2904,1921
1872,619,1975,698,short,07_short_02,2904,1921
1773,844,1891,941,short,07_short_02,2904,1921
1427,791,1523,874,short,07_short_02,2904,1921
963,839,1082,931,short,07_short_02,2904,1921
815,236,932,334,short,07_short_02,2904,1921
1449,584,1539,676,short,07_short_03,2904,1921
1794,638,1879,732,short,07_short_03,2904,1921
2115,826,2205,934,short,07_short_03,2904,1921
1403,786,1510,867,short,07_short_03,2904,1921
1162,881,1234,950,short,07_short_03,2904,1921
1717,608,1779,672,short,07_short_04,2904,1921
1432,598,1508,672,short,07_short_04,2904,1921
1041,872,1127,958,short,07_short_04,2904,1921
1368,789,1444,872,short,07_short_04,2904,1921
605,591,692,681,short,07_short_04,2904,1921
1896,634,1992,717,short,07_short_05,2904,1921
1418,908,1537,998,short,07_short_05,2904,1921
2184,610,2313,691,short,07_short_05,2904,1921
1453,463,1584,546,short,07_short_05,2904,1921
2113,451,2217,534,short,07_short_05,2904,1921
1634,819,1746,898,short,07_short_06,2904,1921
2022,938,2151,1034,short,07_short_06,2904,1921
1187,913,1303,998,short,07_short_06,2904,1921
387,608,530,705,short,07_short_06,2904,1921
889,355,1005,438,short,07_short_06,2904,1921
1620,631,1722,729,short,07_short_07,2904,1921
2042,884,2118,969,short,07_short_07,2904,1921
1858,920,1953,1008,short,07_short_07,2904,1921
1325,826,1410,910,short,07_short_07,2904,1921
1058,872,1144,944,short,07_short_07,2904,1921
1522,631,1622,729,short,07_short_08,2904,1921
1875,677,1958,751,short,07_short_08,2904,1921
1773,843,1892,932,short,07_short_08,2904,1921
1344,826,1451,919,short,07_short_08,2904,1921
1108,907,1211,1000,short,07_short_08,2904,1921
1029,238,1129,329,short,07_short_09,2904,1921
1986,677,2096,772,short,07_short_09,2904,1921
1134,412,1237,529,short,07_short_09,2904,1921
1444,593,1542,681,short,07_short_09,2904,1921
817,238,930,339,short,07_short_09,2904,1921
1630,903,1746,986,short,07_short_10,2904,1921
1779,836,1880,905,short,07_short_10,2904,1921
1956,386,2046,505,short,07_short_10,2904,1921
1396,786,1486,876,short,07_short_10,2904,1921
1137,913,1234,1001,short,07_short_10,2904,1921
2394,1398,2450,1459,short,08_short_01,2759,2154
2015,610,2079,659,short,08_short_01,2759,2154
1058,1210,1137,1293,short,08_short_01,2759,2154
426,1408,501,1476,short,08_short_01,2759,2154
243,1823,315,1879,short,08_short_01,2759,2154
2250,1213,2325,1287,short,08_short_02,2759,2154
1743,600,1832,666,short,08_short_02,2759,2154
423,1405,509,1475,short,08_short_02,2759,2154
605,1934,694,2018,short,08_short_02,2759,2154
2517,1574,2591,1651,short,08_short_02,2759,2154
971,966,1094,1069,short,08_short_03,2759,2154
758,1206,840,1287,short,08_short_03,2759,2154
2389,1326,2456,1395,short,08_short_03,2759,2154
2553,1236,2638,1326,short,08_short_03,2759,2154
2556,1623,2658,1705,short,08_short_03,2759,2154
1963,1067,2053,1154,short,08_short_04,2759,2154
1841,634,1907,690,short,08_short_04,2759,2154
392,1679,451,1736,short,08_short_04,2759,2154
274,1832,348,1894,short,08_short_04,2759,2154
1958,1202,2053,1261,short,08_short_05,2759,2154
2250,1220,2327,1277,short,08_short_05,2759,2154
245,1741,312,1800,short,08_short_05,2759,2154
